Formatted_DATE,Settlement Point Price
2019-04-07 17:00:00,28.07
2019-04-07 18:00:00,30.85
2019-04-07 19:00:00,30.5
2019-04-07 20:00:00,37.15
2019-04-07 21:00:00,43.15
2019-04-07 22:00:00,27.49
2019-04-07 23:00:00,27.35
2019-04-08 00:00:00,21.51
2019-04-08 01:00:00,19.0
2019-04-08 02:00:00,17.97
2019-04-08 03:00:00,17.47
2019-04-08 04:00:00,17.57
2019-04-08 05:00:00,18.73
2019-04-08 06:00:00,21.79
2019-04-08 07:00:00,26.39
2019-04-08 08:00:00,21.25
2019-04-08 09:00:00,22.58
2019-04-08 10:00:00,25.97
2019-04-08 11:00:00,27.06
2019-04-08 12:00:00,30.94
2019-04-08 13:00:00,32.51
2019-04-08 14:00:00,37.54
2019-04-08 15:00:00,46.89
2019-04-08 16:00:00,73.52
2019-04-08 17:00:00,93.63
2019-04-08 18:00:00,80.87
2019-04-08 19:00:00,49.91
2019-04-08 20:00:00,50.04
2019-04-08 21:00:00,43.97
2019-04-08 22:00:00,32.91
2019-04-08 23:00:00,27.13
2019-04-09 00:00:00,21.3
2019-04-09 01:00:00,20.17
2019-04-09 02:00:00,18.2
2019-04-09 03:00:00,16.69
2019-04-09 04:00:00,16.17
2019-04-09 05:00:00,16.87
2019-04-09 06:00:00,19.12
2019-04-09 07:00:00,21.1
2019-04-09 08:00:00,20.9
2019-04-09 09:00:00,20.82
2019-04-09 10:00:00,24.5
2019-04-09 11:00:00,28.0
2019-04-09 12:00:00,29.5
2019-04-09 13:00:00,31.06
2019-04-09 14:00:00,38.01
2019-04-09 15:00:00,46.77
2019-04-09 16:00:00,89.81
2019-04-09 17:00:00,100.8
2019-04-09 18:00:00,97.11
2019-04-09 19:00:00,37.24
2019-04-09 20:00:00,32.0
2019-04-09 21:00:00,20.59
2019-04-09 22:00:00,17.85
2019-04-09 23:00:00,16.45
2019-04-10 00:00:00,13.16
2019-04-10 01:00:00,12.81
2019-04-10 02:00:00,10.48
2019-04-10 03:00:00,8.53
2019-04-10 04:00:00,7.84
2019-04-10 05:00:00,8.99
2019-04-10 06:00:00,11.39
2019-04-10 07:00:00,16.96
2019-04-10 08:00:00,16.55
2019-04-10 09:00:00,15.91
2019-04-10 10:00:00,17.4
2019-04-10 11:00:00,18.0
2019-04-10 12:00:00,19.95
2019-04-10 13:00:00,20.43
2019-04-10 14:00:00,24.91
2019-04-10 15:00:00,24.08
2019-04-10 16:00:00,44.43
2019-04-10 17:00:00,65.5
2019-04-10 18:00:00,53.09
2019-04-10 19:00:00,40.5
2019-04-10 20:00:00,31.75
2019-04-10 21:00:00,29.76
2019-04-10 22:00:00,24.78
2019-04-10 23:00:00,23.72
2019-04-11 00:00:00,19.34
2019-04-11 01:00:00,12.39
2019-04-11 02:00:00,9.0
2019-04-11 03:00:00,6.49
2019-04-11 04:00:00,6.45
2019-04-11 05:00:00,6.79
2019-04-11 06:00:00,12.67
2019-04-11 07:00:00,20.88
2019-04-11 08:00:00,17.16
2019-04-11 09:00:00,17.25
2019-04-11 10:00:00,17.25
2019-04-11 11:00:00,19.84
2019-04-11 12:00:00,21.11
2019-04-11 13:00:00,22.37
2019-04-11 14:00:00,24.9
2019-04-11 15:00:00,32.06
2019-04-11 16:00:00,34.05
2019-04-11 17:00:00,49.57
2019-04-11 18:00:00,40.78
2019-04-11 19:00:00,29.64
2019-04-11 20:00:00,35.68
2019-04-11 21:00:00,34.14
2019-04-11 22:00:00,23.32
2019-04-11 23:00:00,22.31
2019-04-12 00:00:00,19.81
2019-04-12 01:00:00,19.11
2019-04-12 02:00:00,17.58
2019-04-12 03:00:00,16.3
2019-04-12 04:00:00,15.95
2019-04-12 05:00:00,17.14
2019-04-12 06:00:00,24.29
2019-04-12 07:00:00,27.37
2019-04-12 08:00:00,21.65
2019-04-12 09:00:00,21.83
2019-04-12 10:00:00,24.21
2019-04-12 11:00:00,23.6
2019-04-12 12:00:00,22.33
2019-04-12 13:00:00,22.03
2019-04-12 14:00:00,23.29
2019-04-12 15:00:00,27.59
2019-04-12 16:00:00,27.39
2019-04-12 17:00:00,43.41
2019-04-12 18:00:00,29.55
2019-04-12 19:00:00,21.59
2019-04-12 20:00:00,20.6
2019-04-12 21:00:00,18.86
2019-04-12 22:00:00,17.57
2019-04-12 23:00:00,19.55
2019-04-13 00:00:00,17.89
2019-04-13 01:00:00,16.47
2019-04-13 02:00:00,15.29
2019-04-13 03:00:00,13.52
2019-04-13 04:00:00,12.4
2019-04-13 05:00:00,12.5
2019-04-13 06:00:00,14.55
2019-04-13 07:00:00,16.39
2019-04-13 08:00:00,17.08
2019-04-13 09:00:00,18.25
2019-04-13 10:00:00,19.41
2019-04-13 11:00:00,21.57
2019-04-13 12:00:00,20.52
2019-04-13 13:00:00,19.33
2019-04-13 14:00:00,18.0
2019-04-13 15:00:00,17.32
2019-04-13 16:00:00,19.48
2019-04-13 17:00:00,20.54
2019-04-13 18:00:00,19.51
2019-04-13 19:00:00,18.45
2019-04-13 20:00:00,21.81
2019-04-13 21:00:00,24.47
2019-04-13 22:00:00,21.1
2019-04-13 23:00:00,19.19
2019-04-14 00:00:00,16.81
2019-04-14 01:00:00,17.74
2019-04-14 02:00:00,17.45
2019-04-14 03:00:00,17.23
2019-04-14 04:00:00,17.18
2019-04-14 05:00:00,17.8
2019-04-14 06:00:00,19.25
2019-04-14 07:00:00,22.53
2019-04-14 08:00:00,23.4
2019-04-14 09:00:00,29.2
2019-04-14 10:00:00,31.31
2019-04-14 11:00:00,29.66
2019-04-14 12:00:00,28.61
2019-04-14 13:00:00,23.59
2019-04-14 14:00:00,22.51
2019-04-14 15:00:00,20.18
2019-04-14 16:00:00,19.67
2019-04-14 17:00:00,20.0
2019-04-14 18:00:00,20.33
2019-04-14 19:00:00,21.0
2019-04-14 20:00:00,23.34
2019-04-14 21:00:00,21.89
2019-04-14 22:00:00,17.35
2019-04-14 23:00:00,15.7
2019-04-15 00:00:00,12.0
2019-04-15 01:00:00,10.26
2019-04-15 02:00:00,8.53
2019-04-15 03:00:00,6.85
2019-04-15 04:00:00,7.14
2019-04-15 05:00:00,8.95
2019-04-15 06:00:00,12.99
2019-04-15 07:00:00,18.94
2019-04-15 08:00:00,19.4
2019-04-15 09:00:00,17.12
2019-04-15 10:00:00,17.79
2019-04-15 11:00:00,16.43
2019-04-15 12:00:00,15.97
2019-04-15 13:00:00,15.61
2019-04-15 14:00:00,18.25
2019-04-15 15:00:00,20.25
2019-04-15 16:00:00,19.94
2019-04-15 17:00:00,21.44
2019-04-15 18:00:00,23.97
2019-04-15 19:00:00,25.28
2019-04-15 20:00:00,20.38
2019-04-15 21:00:00,18.58
2019-04-15 22:00:00,14.69
2019-04-15 23:00:00,11.85
2019-04-16 00:00:00,9.12
2019-04-16 01:00:00,10.0
2019-04-16 02:00:00,8.0
2019-04-16 03:00:00,7.99
2019-04-16 04:00:00,8.23
2019-04-16 05:00:00,9.76
2019-04-16 06:00:00,12.73
2019-04-16 07:00:00,18.93
2019-04-16 08:00:00,19.5
2019-04-16 09:00:00,18.26
2019-04-16 10:00:00,20.74
2019-04-16 11:00:00,20.57
2019-04-16 12:00:00,20.49
2019-04-16 13:00:00,20.17
2019-04-16 14:00:00,22.0
2019-04-16 15:00:00,22.52
2019-04-16 16:00:00,26.68
2019-04-16 17:00:00,24.4
2019-04-16 18:00:00,23.0
2019-04-16 19:00:00,21.63
2019-04-16 20:00:00,19.71
2019-04-16 21:00:00,19.5
2019-04-16 22:00:00,18.21
2019-04-16 23:00:00,15.62
2019-04-17 00:00:00,10.02
2019-04-17 01:00:00,10.08
2019-04-17 02:00:00,9.63
2019-04-17 03:00:00,8.13
2019-04-17 04:00:00,8.87
2019-04-17 05:00:00,8.7
2019-04-17 06:00:00,16.0
2019-04-17 07:00:00,20.0
2019-04-17 08:00:00,20.05
2019-04-17 09:00:00,18.95
2019-04-17 10:00:00,19.82
2019-04-17 11:00:00,21.76
2019-04-17 12:00:00,22.0
2019-04-17 13:00:00,22.0
2019-04-17 14:00:00,22.38
2019-04-17 15:00:00,23.18
2019-04-17 16:00:00,28.13
2019-04-17 17:00:00,27.31
2019-04-17 18:00:00,23.99
2019-04-17 19:00:00,23.36
2019-04-17 20:00:00,25.09
2019-04-17 21:00:00,29.83
2019-04-17 22:00:00,22.41
2019-04-17 23:00:00,24.16
2019-04-18 00:00:00,18.12
2019-04-18 01:00:00,18.13
2019-04-18 02:00:00,16.25
2019-04-18 03:00:00,11.95
2019-04-18 04:00:00,11.0
2019-04-18 05:00:00,11.45
2019-04-18 06:00:00,19.0
2019-04-18 07:00:00,19.14
2019-04-18 08:00:00,18.0
2019-04-18 09:00:00,16.76
2019-04-18 10:00:00,18.33
2019-04-18 11:00:00,20.38
2019-04-18 12:00:00,19.49
2019-04-18 13:00:00,19.0
2019-04-18 14:00:00,21.0
2019-04-18 15:00:00,21.03
2019-04-18 16:00:00,20.46
2019-04-18 17:00:00,21.18
2019-04-18 18:00:00,20.98
2019-04-18 19:00:00,21.97
2019-04-18 20:00:00,25.11
2019-04-18 21:00:00,35.5
2019-04-18 22:00:00,25.74
2019-04-18 23:00:00,23.12
2019-04-19 00:00:00,20.52
2019-04-19 01:00:00,16.64
2019-04-19 02:00:00,15.58
2019-04-19 03:00:00,14.72
2019-04-19 04:00:00,15.55
2019-04-19 05:00:00,16.4
2019-04-19 06:00:00,18.14
2019-04-19 07:00:00,23.25
2019-04-19 08:00:00,22.05
2019-04-19 09:00:00,20.95
2019-04-19 10:00:00,20.64
2019-04-19 11:00:00,20.69
2019-04-19 12:00:00,21.56
2019-04-19 13:00:00,21.48
2019-04-19 14:00:00,22.52
2019-04-19 15:00:00,22.71
2019-04-19 16:00:00,23.45
2019-04-19 17:00:00,31.26
2019-04-19 18:00:00,35.02
2019-04-19 19:00:00,33.0
2019-04-19 20:00:00,34.06
2019-04-19 21:00:00,37.04
2019-04-19 22:00:00,26.05
2019-04-19 23:00:00,21.84
2019-04-20 00:00:00,19.22
2019-04-20 01:00:00,20.44
2019-04-20 02:00:00,17.45
2019-04-20 03:00:00,16.65
2019-04-20 04:00:00,13.81
2019-04-20 05:00:00,12.9
2019-04-20 06:00:00,14.7
2019-04-20 07:00:00,19.37
2019-04-20 08:00:00,17.68
2019-04-20 09:00:00,18.46
2019-04-20 10:00:00,19.14
2019-04-20 11:00:00,19.99
2019-04-20 12:00:00,18.77
2019-04-20 13:00:00,19.03
2019-04-20 14:00:00,16.96
2019-04-20 15:00:00,18.06
2019-04-20 16:00:00,20.34
2019-04-20 17:00:00,23.21
2019-04-20 18:00:00,20.68
2019-04-20 19:00:00,18.53
2019-04-20 20:00:00,18.84
2019-04-20 21:00:00,18.39
2019-04-20 22:00:00,16.55
2019-04-20 23:00:00,13.35
2019-04-21 00:00:00,10.79
2019-04-21 01:00:00,10.08
2019-04-21 02:00:00,9.1
2019-04-21 03:00:00,8.03
2019-04-21 04:00:00,7.63
2019-04-21 05:00:00,7.95
2019-04-21 06:00:00,8.41
2019-04-21 07:00:00,8.0
2019-04-21 08:00:00,8.53
2019-04-21 09:00:00,11.88
2019-04-21 10:00:00,15.0
2019-04-21 11:00:00,13.18
2019-04-21 12:00:00,16.79
2019-04-21 13:00:00,17.95
2019-04-21 14:00:00,18.7
2019-04-21 15:00:00,19.54
2019-04-21 16:00:00,22.55
2019-04-21 17:00:00,24.74
2019-04-21 18:00:00,25.1
2019-04-21 19:00:00,25.35
2019-04-21 20:00:00,25.29
2019-04-21 21:00:00,33.49
2019-04-21 22:00:00,17.95
2019-04-21 23:00:00,16.48
2019-04-22 00:00:00,13.04
2019-04-22 01:00:00,14.46
2019-04-22 02:00:00,10.98
2019-04-22 03:00:00,10.14
2019-04-22 04:00:00,11.14
2019-04-22 05:00:00,12.0
2019-04-22 06:00:00,18.0
2019-04-22 07:00:00,17.4
2019-04-22 08:00:00,19.55
2019-04-22 09:00:00,19.64
2019-04-22 10:00:00,20.44
2019-04-22 11:00:00,20.9
2019-04-22 12:00:00,23.0
2019-04-22 13:00:00,23.72
2019-04-22 14:00:00,27.38
2019-04-22 15:00:00,29.91
2019-04-22 16:00:00,38.17
2019-04-22 17:00:00,50.0
2019-04-22 18:00:00,41.28
2019-04-22 19:00:00,28.61
2019-04-22 20:00:00,27.24
2019-04-22 21:00:00,31.26
2019-04-22 22:00:00,25.37
2019-04-22 23:00:00,22.86
2019-04-23 00:00:00,19.69
2019-04-23 01:00:00,19.63
2019-04-23 02:00:00,17.61
2019-04-23 03:00:00,16.97
2019-04-23 04:00:00,16.46
2019-04-23 05:00:00,16.84
2019-04-23 06:00:00,20.24
2019-04-23 07:00:00,23.34
2019-04-23 08:00:00,22.04
2019-04-23 09:00:00,22.22
2019-04-23 10:00:00,23.78
2019-04-23 11:00:00,24.45
2019-04-23 12:00:00,24.25
2019-04-23 13:00:00,22.88
2019-04-23 14:00:00,25.57
2019-04-23 15:00:00,30.0
2019-04-23 16:00:00,35.32
2019-04-23 17:00:00,43.33
2019-04-23 18:00:00,32.73
2019-04-23 19:00:00,28.78
2019-04-23 20:00:00,28.43
2019-04-23 21:00:00,38.23
2019-04-23 22:00:00,22.68
2019-04-23 23:00:00,22.84
2019-04-24 00:00:00,20.34
2019-04-24 01:00:00,19.56
2019-04-24 02:00:00,18.57
2019-04-24 03:00:00,17.94
2019-04-24 04:00:00,17.84
2019-04-24 05:00:00,18.42
2019-04-24 06:00:00,19.76
2019-04-24 07:00:00,25.53
2019-04-24 08:00:00,24.1
2019-04-24 09:00:00,24.4
2019-04-24 10:00:00,25.03
2019-04-24 11:00:00,22.91
2019-04-24 12:00:00,24.4
2019-04-24 13:00:00,24.84
2019-04-24 14:00:00,27.68
2019-04-24 15:00:00,31.1
2019-04-24 16:00:00,32.55
2019-04-24 17:00:00,37.65
2019-04-24 18:00:00,33.0
2019-04-24 19:00:00,31.1
2019-04-24 20:00:00,34.14
2019-04-24 21:00:00,53.27
2019-04-24 22:00:00,30.47
2019-04-24 23:00:00,30.66
2019-04-25 00:00:00,24.19
2019-04-25 01:00:00,20.78
2019-04-25 02:00:00,19.31
2019-04-25 03:00:00,18.4
2019-04-25 04:00:00,17.52
2019-04-25 05:00:00,17.77
2019-04-25 06:00:00,19.51
2019-04-25 07:00:00,27.5
2019-04-25 08:00:00,26.33
2019-04-25 09:00:00,25.25
2019-04-25 10:00:00,23.0
2019-04-25 11:00:00,25.0
2019-04-25 12:00:00,24.94
2019-04-25 13:00:00,22.0
2019-04-25 14:00:00,27.44
2019-04-25 15:00:00,30.51
2019-04-25 16:00:00,34.92
2019-04-25 17:00:00,51.65
2019-04-25 18:00:00,48.17
2019-04-25 19:00:00,41.52
2019-04-25 20:00:00,36.44
2019-04-25 21:00:00,43.92
2019-04-25 22:00:00,30.0
2019-04-25 23:00:00,26.79
2019-04-26 00:00:00,22.18
2019-04-26 01:00:00,14.76
2019-04-26 02:00:00,14.86
2019-04-26 03:00:00,14.13
2019-04-26 04:00:00,13.67
2019-04-26 05:00:00,14.15
2019-04-26 06:00:00,17.82
2019-04-26 07:00:00,23.25
2019-04-26 08:00:00,22.03
2019-04-26 09:00:00,22.24
2019-04-26 10:00:00,21.5
2019-04-26 11:00:00,21.88
2019-04-26 12:00:00,22.57
2019-04-26 13:00:00,22.68
2019-04-26 14:00:00,27.48
2019-04-26 15:00:00,31.09
2019-04-26 16:00:00,41.42
2019-04-26 17:00:00,42.37
2019-04-26 18:00:00,35.13
2019-04-26 19:00:00,25.23
2019-04-26 20:00:00,22.03
2019-04-26 21:00:00,23.0
2019-04-26 22:00:00,21.77
2019-04-26 23:00:00,17.62
2019-04-27 00:00:00,13.13
2019-04-27 01:00:00,10.45
2019-04-27 02:00:00,10.0
2019-04-27 03:00:00,8.73
2019-04-27 04:00:00,7.88
2019-04-27 05:00:00,9.82
2019-04-27 06:00:00,8.4
2019-04-27 07:00:00,13.26
2019-04-27 08:00:00,13.36
2019-04-27 09:00:00,14.97
2019-04-27 10:00:00,20.0
2019-04-27 11:00:00,20.0
2019-04-27 12:00:00,22.35
2019-04-27 13:00:00,21.84
2019-04-27 14:00:00,24.01
2019-04-27 15:00:00,28.93
2019-04-27 16:00:00,38.59
2019-04-27 17:00:00,51.99
2019-04-27 18:00:00,46.23
2019-04-27 19:00:00,34.12
2019-04-27 20:00:00,25.58
2019-04-27 21:00:00,26.49
2019-04-27 22:00:00,24.43
2019-04-27 23:00:00,22.08
2019-04-28 00:00:00,21.32
2019-04-28 01:00:00,15.973659570602997
2019-04-28 02:00:00,14.10092847455591
2019-04-28 03:00:00,12.11131774844593
2019-04-28 04:00:00,12.23181615678614
2019-04-28 05:00:00,15.918336161253858
2019-04-28 06:00:00,22.12805426544372
2019-04-28 07:00:00,27.762857460918138
2019-04-28 08:00:00,29.99009689414587
2019-04-28 09:00:00,28.36788228163181
2019-04-28 10:00:00,24.90125927728913
2019-04-28 11:00:00,22.118573029845013
2019-04-28 12:00:00,21.060714935508432
2019-04-28 13:00:00,20.99352594277405
2019-04-28 14:00:00,20.844399292416387
2019-04-28 15:00:00,20.67455437860708
2019-04-28 16:00:00,21.597666833547024
2019-04-28 17:00:00,24.278139962832718
2019-04-28 18:00:00,27.6889998046732
2019-04-28 19:00:00,29.58513878444031
2019-04-28 20:00:00,28.377990936329695
2019-04-28 21:00:00,24.596526128676597
2019-04-28 22:00:00,20.44565024591963
2019-04-28 23:00:00,17.838071270982667
2019-04-29 00:00:00,16.8134482292988
2019-04-29 01:00:00,15.898544820496532
2019-04-29 02:00:00,14.025813724499706
2019-04-29 03:00:00,12.036202998419398
2019-04-29 04:00:00,12.156701406761712
2019-04-29 05:00:00,15.843221410965953
2019-04-29 06:00:00,22.052939515176107
2019-04-29 07:00:00,27.687742710742008
2019-04-29 08:00:00,29.914982144077698
2019-04-29 09:00:00,28.29276753164688
2019-04-29 10:00:00,24.826144527280942
2019-04-29 11:00:00,22.043458279786783
2019-04-29 12:00:00,20.985600185448057
2019-04-29 13:00:00,20.91841119269544
2019-04-29 14:00:00,20.76928454234981
2019-04-29 15:00:00,20.599439628548797
2019-04-29 16:00:00,21.52255208350646
2019-04-29 17:00:00,24.20302521282798
2019-04-29 18:00:00,27.61388505469423
2019-04-29 19:00:00,29.51002403442105
2019-04-29 20:00:00,28.302876186198127
2019-04-29 21:00:00,24.521411378532473
2019-04-29 22:00:00,20.370535495799267
2019-04-29 23:00:00,17.762956520894566
2019-04-30 00:00:00,16.73833347918583
